Cliente;Vlr_EUSD;Mês_EUSD
1190570;13,30;EUSD_MAI18
1190592;19,85;EUSD_MAI18
1190656;12,51;EUSD_MAI18
1190706;19,26;EUSD_MAI18
1190838;5,95;EUSD_MAI18
1190918;25,61;EUSD_MAI18
1190950;8,73;EUSD_MAI18
1190967;59,37;EUSD_MAI18
1191027;17,07;EUSD_MAI18
1191060;46,07;EUSD_MAI18
1191081;22,43;EUSD_MAI18
1191104;322,69;EUSD_MAI18
1191169;35,34;EUSD_MAI18
1191251;76,85;EUSD_MAI18
1191298;67,12;EUSD_MAI18
1191380;36,14;EUSD_MAI18
1191403;27,99;EUSD_MAI18
1191412;5,95;EUSD_MAI18
1191432;61,75;EUSD_MAI18
1191543;0,00;EUSD_MAI18
1191545;22,63;EUSD_MAI18
1191589;14,29;EUSD_MAI18
1191602;42,49;EUSD_MAI18
1191618;32,76;EUSD_MAI18
1191653;16,68;EUSD_MAI18
1191676;24,22;EUSD_MAI18
1191712;9,92;EUSD_MAI18
1191752;0,00;EUSD_MAI18
1191764;43,48;EUSD_MAI18
1191818;41,90;EUSD_MAI18
1191842;8,73;EUSD_MAI18
1191900;0,00;EUSD_MAI18
1191901;0,00;EUSD_MAI18
1191936;57,38;EUSD_MAI18
1191943;26,80;EUSD_MAI18
1191957;351,48;EUSD_MAI18
1191973;42,69;EUSD_MAI18
1191999;5,95;EUSD_MAI18
1192023;0,00;EUSD_MAI18
1192027;50,43;EUSD_MAI18
1192087;35,54;EUSD_MAI18
1192110;26,41;EUSD_MAI18
1192119;43,88;EUSD_MAI18
1192163;0,00;EUSD_MAI18
1192166;51,82;EUSD_MAI18
1192169;0,00;EUSD_MAI18
1192205;39,91;EUSD_MAI18
1192221;63,54;EUSD_MAI18
1192245;31,97;EUSD_MAI18
1192260;21,44;EUSD_MAI18
1192272;35,54;EUSD_MAI18
1192318;5,95;EUSD_MAI18
1192346;6,35;EUSD_MAI18
1192415;4315,31;EUSD_MAI18
1192463;90,55;EUSD_MAI18
1192478;15,29;EUSD_MAI18
1192482;8,14;EUSD_MAI18
1192488;9,33;EUSD_MAI18
1192490;8,34;EUSD_MAI18
1192524;0,00;EUSD_MAI18
1192542;31,57;EUSD_MAI18
1192640;6,95;EUSD_MAI18
1192690;19,85;EUSD_MAI18
1192789;0,00;EUSD_MAI18
1192817;43,88;EUSD_MAI18
1192843;0,00;EUSD_MAI18
1192844;33,56;EUSD_MAI18
1192845;21,44;EUSD_MAI18
1192916;0,00;EUSD_MAI18
1192939;42,49;EUSD_MAI18
1193000;23,03;EUSD_MAI18
1193023;0,00;EUSD_MAI18
1193047;38,72;EUSD_MAI18
1193129;32,16;EUSD_MAI18
1193147;206,92;EUSD_MAI18
1193172;34,75;EUSD_MAI18
1193284;53,41;EUSD_MAI18
1193345;0,00;EUSD_MAI18
1193353;5,95;EUSD_MAI18
1193376;28,19;EUSD_MAI18
1193410;5,95;EUSD_MAI18
1193435;164,22;EUSD_MAI18
1193440;5,95;EUSD_MAI18
1193481;22,04;EUSD_MAI18
1193528;0,00;EUSD_MAI18
1193529;5,95;EUSD_MAI18
1193559;85,58;EUSD_MAI18
1193669;27,60;EUSD_MAI18
1193679;5,95;EUSD_MAI18
1193685;44,08;EUSD_MAI18
1193696;66,72;EUSD_MAI18
1193813;34,95;EUSD_MAI18
1193857;21,04;EUSD_MAI18
1193873;36,14;EUSD_MAI18
1193875;46,07;EUSD_MAI18
1193878;70,09;EUSD_MAI18
1193891;63,74;EUSD_MAI18
1193897;5,95;EUSD_MAI18
1193902;43,48;EUSD_MAI18
1193919;37,73;EUSD_MAI18
1193920;23,63;EUSD_MAI18
1193944;5,95;EUSD_MAI18
1193968;0,00;EUSD_MAI18
1193983;0,00;EUSD_MAI18
1193994;116,56;EUSD_MAI18
1194009;30,58;EUSD_MAI18
1194036;0,00;EUSD_MAI18
1194047;0,00;EUSD_MAI18
1194074;5,95;EUSD_MAI18
1194077;6,35;EUSD_MAI18
1194129;29,98;EUSD_MAI18
1194153;21,84;EUSD_MAI18
1194173;33,95;EUSD_MAI18
1194197;41,70;EUSD_MAI18
1194202;272,59;EUSD_MAI18
1194209;58,18;EUSD_MAI18
1194295;5,95;EUSD_MAI18
1194319;0,00;EUSD_MAI18
1194343;16,28;EUSD_MAI18
1194381;5,95;EUSD_MAI18
1194388;30,77;EUSD_MAI18
1194396;6,55;EUSD_MAI18
1194410;0,00;EUSD_MAI18
1194437;5,95;EUSD_MAI18
1194455;0,00;EUSD_MAI18
1194467;87,37;EUSD_MAI18
1194556;56,79;EUSD_MAI18
1194616;20,85;EUSD_MAI18
1194657;0,00;EUSD_MAI18
1194671;0,00;EUSD_MAI18
1194730;0,00;EUSD_MAI18
1194738;12,11;EUSD_MAI18
1194820;15,45;EUSD_MAI18
1194827;52,82;EUSD_MAI18
1194859;49,24;EUSD_MAI18
1194863;58,38;EUSD_MAI18
1194866;575,88;EUSD_MAI18
1194875;46,86;EUSD_MAI18
1194887;27,99;EUSD_MAI18
1194924;13,90;EUSD_MAI18
1194925;19,85;EUSD_MAI18
1195048;46,07;EUSD_MAI18
1195059;21,64;EUSD_MAI18
1195089;16,08;EUSD_MAI18
1195099;5,95;EUSD_MAI18
1195155;17,67;EUSD_MAI18
1195229;55,80;EUSD_MAI18
1195269;28,79;EUSD_MAI18
1195323;89,55;EUSD_MAI18
1195326;28,19;EUSD_MAI18
1195341;111,80;EUSD_MAI18
1195354;33,56;EUSD_MAI18
1195369;70,89;EUSD_MAI18
1195375;0,00;EUSD_MAI18
1195389;56,19;EUSD_MAI18
1195399;19,85;EUSD_MAI18
1195462;0,00;EUSD_MAI18
1195468;1237,35;EUSD_MAI18
1195471;27,00;EUSD_MAI18
1195514;0,00;EUSD_MAI18
1195546;0,00;EUSD_MAI18
1195588;5,95;EUSD_MAI18
1195605;29,38;EUSD_MAI18
1195613;30,58;EUSD_MAI18
1195626;0,00;EUSD_MAI18
1195671;26,01;EUSD_MAI18
1195694;23,03;EUSD_MAI18
1195711;0,00;EUSD_MAI18
1195731;0,00;EUSD_MAI18
1195792;25,41;EUSD_MAI18
1195869;5,95;EUSD_MAI18
1195921;5,95;EUSD_MAI18
1195980;20,45;EUSD_MAI18
1196015;23,63;EUSD_MAI18
1196030;36,53;EUSD_MAI18
1196088;31,57;EUSD_MAI18
1196089;54,80;EUSD_MAI18
1196099;0,00;EUSD_MAI18
1196103;23,82;EUSD_MAI18
1196170;39,91;EUSD_MAI18
1196185;21,84;EUSD_MAI18
1196190;0,00;EUSD_MAI18
1196199;77,04;EUSD_MAI18
1196207;5,95;EUSD_MAI18
1196223;274,23;EUSD_MAI18
1196262;0,00;EUSD_MAI18
1196289;6,35;EUSD_MAI18
1196291;80,82;EUSD_MAI18
1196447;0,00;EUSD_MAI18
1196453;0,00;EUSD_MAI18
1196460;207,71;EUSD_MAI18
1196462;66,52;EUSD_MAI18
1196482;29,19;EUSD_MAI18
1196504;40,70;EUSD_MAI18
1196591;24,82;EUSD_MAI18
1196597;50,04;EUSD_MAI18
1196619;39,71;EUSD_MAI18
1196624;12,90;EUSD_MAI18
1196662;0,00;EUSD_MAI18
1196664;24,02;EUSD_MAI18
1196703;30,18;EUSD_MAI18
1196782;22,63;EUSD_MAI18
1196803;60,56;EUSD_MAI18
1196837;0,00;EUSD_MAI18
1196867;17,87;EUSD_MAI18
1196873;0,00;EUSD_MAI18
1196879;40,11;EUSD_MAI18
1196895;27,20;EUSD_MAI18
1196993;77,04;EUSD_MAI18
1197011;431,91;EUSD_MAI18
1197045;16,87;EUSD_MAI18
1197053;0,00;EUSD_MAI18
1197069;5,95;EUSD_MAI18
1197083;109,02;EUSD_MAI18
1197099;76,45;EUSD_MAI18
1197105;5,95;EUSD_MAI18
1197148;220,62;EUSD_MAI18
1197156;5,95;EUSD_MAI18
1197158;5,95;EUSD_MAI18
1197163;33,16;EUSD_MAI18
1197169;0,00;EUSD_MAI18
1197176;19,85;EUSD_MAI18
1197180;7,34;EUSD_MAI18
1197277;137,02;EUSD_MAI18
1197294;431,90;EUSD_MAI18
1197353;5,95;EUSD_MAI18
1197357;5,95;EUSD_MAI18
1197359;5,95;EUSD_MAI18
1197396;47,65;EUSD_MAI18
1197498;0,00;EUSD_MAI18
1197521;42,49;EUSD_MAI18
1197530;0,00;EUSD_MAI18
1197533;57,98;EUSD_MAI18
1197555;306,40;EUSD_MAI18
1197572;38,92;EUSD_MAI18
1197591;5,95;EUSD_MAI18
1197618;65,72;EUSD_MAI18
1197624;5,95;EUSD_MAI18
1197639;0,00;EUSD_MAI18
1197648;35,14;EUSD_MAI18
1197690;0,00;EUSD_MAI18
1197698;0,00;EUSD_MAI18
1197714;0,00;EUSD_MAI18
1197735;51,63;EUSD_MAI18
1197864;77,64;EUSD_MAI18
1197924;222,80;EUSD_MAI18
1197932;0,00;EUSD_MAI18
1198084;5,95;EUSD_MAI18
1198097;19,85;EUSD_MAI18
1198134;14,49;EUSD_MAI18
1198168;43,29;EUSD_MAI18
1198211;5,95;EUSD_MAI18
1198223;6,75;EUSD_MAI18
1198281;1580,57;EUSD_MAI18
1198294;5,95;EUSD_MAI18
1198302;12,11;EUSD_MAI18
1198314;0,00;EUSD_MAI18
1198341;26,80;EUSD_MAI18
1198364;37,73;EUSD_MAI18
1198430;26,01;EUSD_MAI18
1198466;44,28;EUSD_MAI18
1198488;32,76;EUSD_MAI18
1198493;5,95;EUSD_MAI18
1198515;0,00;EUSD_MAI18
1198548;0,00;EUSD_MAI18
1198569;124,70;EUSD_MAI18
1198659;62,94;EUSD_MAI18
1198664;16,87;EUSD_MAI18
1198705;12,70;EUSD_MAI18
1198708;21,24;EUSD_MAI18
1198754;5,95;EUSD_MAI18
1198805;50,43;EUSD_MAI18
1198813;93,72;EUSD_MAI18
1198849;0,00;EUSD_MAI18
1198850;33,95;EUSD_MAI18
1198915;35,14;EUSD_MAI18
1198921;38,12;EUSD_MAI18
1198932;0,00;EUSD_MAI18
1198959;5,95;EUSD_MAI18
1198993;4481,15;EUSD_MAI18
1199056;44,28;EUSD_MAI18
1199071;0,00;EUSD_MAI18
1199087;43,29;EUSD_MAI18
1199152;24,42;EUSD_MAI18
1199178;5,95;EUSD_MAI18
1199182;0,00;EUSD_MAI18
1199188;23,23;EUSD_MAI18
1199210;0,00;EUSD_MAI18
1199263;0,00;EUSD_MAI18
1199270;234,32;EUSD_MAI18
1199283;50,43;EUSD_MAI18
1199290;19,85;EUSD_MAI18
1199353;43,29;EUSD_MAI18
1199370;56,99;EUSD_MAI18
1199438;17,47;EUSD_MAI18
1199453;44,28;EUSD_MAI18
1199472;13,90;EUSD_MAI18
1199479;65,13;EUSD_MAI18
1199560;5,95;EUSD_MAI18
1199603;5,95;EUSD_MAI18
1199671;9,92;EUSD_MAI18
1199730;46,86;EUSD_MAI18
1199754;5,95;EUSD_MAI18
1199812;5,95;EUSD_MAI18
1199837;6,95;EUSD_MAI18
1199853;366,57;EUSD_MAI18
1199856;0,00;EUSD_MAI18
1200002;406,09;EUSD_MAI18
1200020;6,75;EUSD_MAI18
1200035;67,51;EUSD_MAI18
1200040;24,42;EUSD_MAI18
1200070;5,95;EUSD_MAI18
1200081;5,95;EUSD_MAI18
1200084;0,00;EUSD_MAI18
1200105;23,82;EUSD_MAI18
1200106;27,60;EUSD_MAI18
1200115;65,33;EUSD_MAI18
1200143;56,19;EUSD_MAI18
1200148;19,85;EUSD_MAI18
1200162;0,00;EUSD_MAI18
1200185;38,32;EUSD_MAI18
1200197;13,70;EUSD_MAI18
1200200;25,41;EUSD_MAI18
1200294;9,73;EUSD_MAI18
1200409;0,00;EUSD_MAI18
1200428;33,75;EUSD_MAI18
1200464;5,95;EUSD_MAI18
1200487;40,90;EUSD_MAI18
1200496;28,79;EUSD_MAI18
1200509;45,47;EUSD_MAI18
1200520;12,11;EUSD_MAI18
1200521;19,85;EUSD_MAI18
1200568;5,95;EUSD_MAI18
1200590;0,00;EUSD_MAI18
1200669;5,95;EUSD_MAI18
1200680;250,21;EUSD_MAI18
1200736;25,02;EUSD_MAI18
1200793;0,00;EUSD_MAI18
1200795;9,33;EUSD_MAI18
1200989;0,00;EUSD_MAI18
1201083;49,84;EUSD_MAI18
1201091;5,95;EUSD_MAI18
1201102;5,95;EUSD_MAI18
1201157;5,95;EUSD_MAI18
1201178;0,00;EUSD_MAI18
1201205;0,00;EUSD_MAI18
1201214;74,66;EUSD_MAI18
1201224;50,63;EUSD_MAI18
1201244;37,53;EUSD_MAI18
1201252;0,00;EUSD_MAI18
1201262;0,00;EUSD_MAI18
1201341;8,53;EUSD_MAI18
1201364;15,68;EUSD_MAI18
1201373;0,00;EUSD_MAI18
1201444;0,00;EUSD_MAI18
1201456;0,00;EUSD_MAI18
1201517;23,43;EUSD_MAI18
1201549;7,14;EUSD_MAI18
1201552;17,87;EUSD_MAI18
1201562;0,00;EUSD_MAI18
1201588;0,00;EUSD_MAI18
1201594;0,00;EUSD_MAI18
1201606;40,11;EUSD_MAI18
1201618;9,53;EUSD_MAI18
1201627;95,91;EUSD_MAI18
1201635;108,22;EUSD_MAI18
1201679;186,41;EUSD_MAI18
1201706;56,39;EUSD_MAI18
1201708;62,35;EUSD_MAI18
1201714;14,49;EUSD_MAI18
1201718;5,95;EUSD_MAI18
1201722;34,55;EUSD_MAI18
1201765;40,11;EUSD_MAI18
1201767;0,00;EUSD_MAI18
1201773;6,15;EUSD_MAI18
1201812;5,95;EUSD_MAI18
1201848;27,99;EUSD_MAI18
1201873;59,57;EUSD_MAI18
1201980;12268,08;EUSD_MAI18
1201988;12,11;EUSD_MAI18
1201996;22,24;EUSD_MAI18
1201997;24,82;EUSD_MAI18
1201998;30,97;EUSD_MAI18
1202017;5,95;EUSD_MAI18
1202020;49,64;EUSD_MAI18
1202077;132,85;EUSD_MAI18
1202082;13,30;EUSD_MAI18
1202141;5,95;EUSD_MAI18
1202164;19,85;EUSD_MAI18
1202283;29,58;EUSD_MAI18
1202291;60,96;EUSD_MAI18
1202319;77,64;EUSD_MAI18
1202344;114,18;EUSD_MAI18
1202362;5,95;EUSD_MAI18
1202382;55,40;EUSD_MAI18
1202469;0,00;EUSD_MAI18
1202515;23,03;EUSD_MAI18
1202601;27,00;EUSD_MAI18
1202616;54,21;EUSD_MAI18
1202660;140,39;EUSD_MAI18
1202672;0,00;EUSD_MAI18
1202681;5,95;EUSD_MAI18
1202707;56,39;EUSD_MAI18
1202732;0,00;EUSD_MAI18
1202744;48,25;EUSD_MAI18
1202779;5,95;EUSD_MAI18
1202795;31,97;EUSD_MAI18
1202798;5,95;EUSD_MAI18
1202810;0,00;EUSD_MAI18
1202823;51,82;EUSD_MAI18
1202871;60,36;EUSD_MAI18
1202888;20,85;EUSD_MAI18
1202908;27,60;EUSD_MAI18
1202951;16,68;EUSD_MAI18
1203064;35,94;EUSD_MAI18
1203069;21,84;EUSD_MAI18
1203077;33,95;EUSD_MAI18
1203086;0,00;EUSD_MAI18
1203089;8,93;EUSD_MAI18
1203125;0,00;EUSD_MAI18
1203150;24,22;EUSD_MAI18
1203183;89,16;EUSD_MAI18
1203233;5,95;EUSD_MAI18
1203300;5,95;EUSD_MAI18
1203317;0,00;EUSD_MAI18
1203453;0,00;EUSD_MAI18
1203521;27,99;EUSD_MAI18
1203541;32,36;EUSD_MAI18
1203543;8,73;EUSD_MAI18
1203588;37,92;EUSD_MAI18
1203593;51,23;EUSD_MAI18
1203602;75,65;EUSD_MAI18
1203649;40,31;EUSD_MAI18
1203664;6,75;EUSD_MAI18
1203737;0,00;EUSD_MAI18
1203765;29,38;EUSD_MAI18
1203833;0,00;EUSD_MAI18
1203894;68,90;EUSD_MAI18
1203904;90,94;EUSD_MAI18
1203909;25,21;EUSD_MAI18
1203931;5,95;EUSD_MAI18
1203936;236,31;EUSD_MAI18
1203948;20,45;EUSD_MAI18
1203956;0,00;EUSD_MAI18
1203982;36,34;EUSD_MAI18
1204092;18,26;EUSD_MAI18
1204109;5476,06;EUSD_MAI18
1204116;54,21;EUSD_MAI18
1204146;0,00;EUSD_MAI18
1204148;103,85;EUSD_MAI18
1204171;5,95;EUSD_MAI18
1204180;5,95;EUSD_MAI18
1204270;5,95;EUSD_MAI18
1204280;0,00;EUSD_MAI18
1204293;24,02;EUSD_MAI18
1204308;7,14;EUSD_MAI18
1204313;166,41;EUSD_MAI18
1204321;0,00;EUSD_MAI18
1204355;565,95;EUSD_MAI18
1204373;27,80;EUSD_MAI18
1204425;70,49;EUSD_MAI18
1204447;123,71;EUSD_MAI18
1204521;29,19;EUSD_MAI18
1204527;6,95;EUSD_MAI18
1204588;0,00;EUSD_MAI18
1204646;0,00;EUSD_MAI18
1204647;98,09;EUSD_MAI18
1204782;101,47;EUSD_MAI18
1204900;12,51;EUSD_MAI18
1204932;19,85;EUSD_MAI18
1204984;19,85;EUSD_MAI18
1204985;87,57;EUSD_MAI18
1205005;5,95;EUSD_MAI18
1205049;5,95;EUSD_MAI18
1205051;0,00;EUSD_MAI18
1205094;14,69;EUSD_MAI18
1205103;5,95;EUSD_MAI18
1205123;5,95;EUSD_MAI18
1205144;5,95;EUSD_MAI18
1205178;9,73;EUSD_MAI18
1205192;5,95;EUSD_MAI18
1205250;5,95;EUSD_MAI18
1205272;20,05;EUSD_MAI18
1205298;0,00;EUSD_MAI18
1205334;80,22;EUSD_MAI18
1205345;5,95;EUSD_MAI18
1205346;36,34;EUSD_MAI18
1205347;5,95;EUSD_MAI18
1205356;126,09;EUSD_MAI18
1205367;67,69;EUSD_MAI18
1205382;5,95;EUSD_MAI18
1205392;37,92;EUSD_MAI18
1205409;0,00;EUSD_MAI18
1205417;84,19;EUSD_MAI18
1205432;33,36;EUSD_MAI18
1205453;369,95;EUSD_MAI18
1205500;35,74;EUSD_MAI18
1205522;46,98;EUSD_MAI18
1205533;5,95;EUSD_MAI18
1205581;108,22;EUSD_MAI18
1205588;5,95;EUSD_MAI18
1205603;7,54;EUSD_MAI18
1205648;5,95;EUSD_MAI18
1205662;5,95;EUSD_MAI18
1205694;31,37;EUSD_MAI18
1205699;5,95;EUSD_MAI18
1205704;8,34;EUSD_MAI18
1205705;3,57;EUSD_MAI18
1205714;5,95;EUSD_MAI18
1205748;0,00;EUSD_MAI18
1205776;0,00;EUSD_MAI18
1205785;14,09;EUSD_MAI18
1205786;19,85;EUSD_MAI18
1205811;5,95;EUSD_MAI18
1205817;13,70;EUSD_MAI18
1205867;94,12;EUSD_MAI18
1205868;0,00;EUSD_MAI18
1205903;0,00;EUSD_MAI18
1205943;36,93;EUSD_MAI18
1205956;5,95;EUSD_MAI18
1205958;5,95;EUSD_MAI18
1205965;5,95;EUSD_MAI18
1205973;75,06;EUSD_MAI18
1205993;24,42;EUSD_MAI18
1206011;25,02;EUSD_MAI18
1206027;147,34;EUSD_MAI18
1206036;5,95;EUSD_MAI18
1206041;5,95;EUSD_MAI18
1206044;25,81;EUSD_MAI18
1206051;17,27;EUSD_MAI18
1206060;5,95;EUSD_MAI18
1206073;31,17;EUSD_MAI18
1206117;5,95;EUSD_MAI18
1206160;5,95;EUSD_MAI18
1206167;19,85;EUSD_MAI18
1206197;5,95;EUSD_MAI18
1206242;0,00;EUSD_MAI18
1206290;0,00;EUSD_MAI18
1206299;11,91;EUSD_MAI18
1206335;9,92;EUSD_MAI18
1206348;16,48;EUSD_MAI18
1206382;29,98;EUSD_MAI18
1206395;16,68;EUSD_MAI18
1206431;32,96;EUSD_MAI18
1206439;7,34;EUSD_MAI18
1206521;227,96;EUSD_MAI18
1206596;5,95;EUSD_MAI18
1206598;5,95;EUSD_MAI18
1206678;16430,85;EUSD_MAI18
1206691;5,95;EUSD_MAI18
1206736;0,00;EUSD_MAI18
1206737;5,95;EUSD_MAI18
1206755;19,85;EUSD_MAI18
1206768;9,92;EUSD_MAI18
1206780;41,90;EUSD_MAI18
1206789;0,00;EUSD_MAI18
1206820;19,85;EUSD_MAI18
1206826;77,84;EUSD_MAI18
1206866;61,75;EUSD_MAI18
1206909;72,84;EUSD_MAI18
1206919;526,43;EUSD_MAI18
1206922;37,92;EUSD_MAI18
1206925;5,95;EUSD_MAI18
1206930;5,95;EUSD_MAI18
1206954;0,00;EUSD_MAI18
1206966;0,00;EUSD_MAI18
1207038;94,52;EUSD_MAI18
1207058;48,65;EUSD_MAI18
1207088;33,95;EUSD_MAI18
1207121;0,00;EUSD_MAI18
1207183;46,07;EUSD_MAI18
1207240;6,55;EUSD_MAI18
1207289;5,95;EUSD_MAI18
1207313;45,27;EUSD_MAI18
1207325;0,00;EUSD_MAI18
1207352;0,00;EUSD_MAI18
1207380;105,84;EUSD_MAI18
1207405;419,40;EUSD_MAI18
1207435;14,29;EUSD_MAI18
1207447;47,06;EUSD_MAI18
1207465;29,98;EUSD_MAI18
1207479;0,00;EUSD_MAI18
1207489;0,00;EUSD_MAI18
1207508;5,95;EUSD_MAI18
1207522;44,48;EUSD_MAI18
1207528;44,48;EUSD_MAI18
1207538;0,00;EUSD_MAI18
1207559;40,31;EUSD_MAI18
1207641;34,95;EUSD_MAI18
1207644;0,00;EUSD_MAI18
1207650;0,00;EUSD_MAI18
1207657;5,95;EUSD_MAI18
1207659;20,85;EUSD_MAI18
1207671;11,31;EUSD_MAI18
1207698;0,00;EUSD_MAI18
1207718;38,52;EUSD_MAI18
1207755;23,43;EUSD_MAI18
1207761;0,00;EUSD_MAI18
1207764;0,00;EUSD_MAI18
1207775;37,13;EUSD_MAI18
1207776;0,00;EUSD_MAI18
1207849;0,00;EUSD_MAI18
1207872;41,30;EUSD_MAI18
1207906;0,00;EUSD_MAI18
1207936;5,95;EUSD_MAI18
1207967;433,10;EUSD_MAI18
1207985;5,95;EUSD_MAI18
1207993;52,62;EUSD_MAI18
1208084;19,85;EUSD_MAI18
1208110;5,95;EUSD_MAI18
1208187;56,59;EUSD_MAI18
1208199;27,40;EUSD_MAI18
1208210;5,95;EUSD_MAI18
1208228;5,95;EUSD_MAI18
1208231;73,67;EUSD_MAI18
1208255;27,99;EUSD_MAI18
1208283;131,06;EUSD_MAI18
1208298;5,95;EUSD_MAI18
1208325;45,67;EUSD_MAI18
1208335;9,92;EUSD_MAI18
1208339;5,95;EUSD_MAI18
1208418;0,00;EUSD_MAI18
1208443;5,95;EUSD_MAI18
1208476;10,12;EUSD_MAI18
1208478;19,85;EUSD_MAI18
1208488;6,95;EUSD_MAI18
1208522;376,30;EUSD_MAI18
1208544;0,00;EUSD_MAI18
1208562;0,00;EUSD_MAI18
1208565;13,10;EUSD_MAI18
1208578;5,95;EUSD_MAI18
1208580;5,95;EUSD_MAI18
1208615;113,19;EUSD_MAI18
1208619;5,95;EUSD_MAI18
1208630;42,09;EUSD_MAI18
1208679;0,00;EUSD_MAI18
1208681;5,95;EUSD_MAI18
1208747;5,95;EUSD_MAI18
1208759;157,27;EUSD_MAI18
1208768;0,00;EUSD_MAI18
1208851;5,95;EUSD_MAI18
1208856;0,00;EUSD_MAI18
1208859;0,00;EUSD_MAI18
1208864;5,95;EUSD_MAI18
1208940;5,95;EUSD_MAI18
1208983;19,85;EUSD_MAI18
1208997;5,95;EUSD_MAI18
1209075;5,95;EUSD_MAI18
1209185;5,95;EUSD_MAI18
1209207;50,24;EUSD_MAI18
1209225;5,95;EUSD_MAI18
1209238;21,44;EUSD_MAI18
1209240;53,81;EUSD_MAI18
1209284;67,71;EUSD_MAI18
1209307;5,95;EUSD_MAI18
1209413;24,62;EUSD_MAI18
1209428;72,48;EUSD_MAI18
1209458;13,10;EUSD_MAI18
1209561;22,83;EUSD_MAI18
1209640;133,04;EUSD_MAI18
1209712;0,00;EUSD_MAI18
1209733;5,95;EUSD_MAI18
1209767;0,00;EUSD_MAI18
1209786;57,82;EUSD_MAI18
1209820;5,95;EUSD_MAI18
1209829;37,73;EUSD_MAI18
1209840;5,95;EUSD_MAI18
1209843;20,05;EUSD_MAI18
1209864;896,39;EUSD_MAI18
1209931;29,38;EUSD_MAI18
1209990;77,24;EUSD_MAI18
1210112;12,90;EUSD_MAI18
1210128;36,73;EUSD_MAI18
1210218;43,68;EUSD_MAI18
1210237;0,00;EUSD_MAI18
1210319;5,95;EUSD_MAI18
1210338;35,14;EUSD_MAI18
1210378;0,00;EUSD_MAI18
1210393;0,00;EUSD_MAI18
1210418;5,95;EUSD_MAI18
1210475;27,99;EUSD_MAI18
1210578;40,90;EUSD_MAI18
1210604;34,55;EUSD_MAI18
1210642;0,00;EUSD_MAI18
1210645;3045,62;EUSD_MAI18
1210647;114,97;EUSD_MAI18
1210729;0,00;EUSD_MAI18
1210740;11,71;EUSD_MAI18
1210801;5,95;EUSD_MAI18
1210826;61,55;EUSD_MAI18
1210853;0,00;EUSD_MAI18
1210905;19,06;EUSD_MAI18
1210921;0,00;EUSD_MAI18
1210924;103,06;EUSD_MAI18
1210931;26,41;EUSD_MAI18
1210981;36,34;EUSD_MAI18
1210992;0,00;EUSD_MAI18
1211012;5,95;EUSD_MAI18
1211026;37,92;EUSD_MAI18
1211049;5,95;EUSD_MAI18
1211073;34,75;EUSD_MAI18
1211105;55,99;EUSD_MAI18
1211108;48,05;EUSD_MAI18
1211168;11,91;EUSD_MAI18
1211174;7,34;EUSD_MAI18
1211226;5,95;EUSD_MAI18
1211227;29,98;EUSD_MAI18
1211285;51,63;EUSD_MAI18
1211315;5,95;EUSD_MAI18
1211325;5,95;EUSD_MAI18
1211389;23,03;EUSD_MAI18
1211405;95,51;EUSD_MAI18
1211408;0,00;EUSD_MAI18
1211462;45,67;EUSD_MAI18
1211576;5,95;EUSD_MAI18
1211703;5,95;EUSD_MAI18
1211739;19,85;EUSD_MAI18
1211769;12,70;EUSD_MAI18
1211864;27,20;EUSD_MAI18
1211883;0,00;EUSD_MAI18
1211895;30,58;EUSD_MAI18
1211933;0,00;EUSD_MAI18
1211936;0,00;EUSD_MAI18
1211977;5,95;EUSD_MAI18
1212023;5,95;EUSD_MAI18
1212128;44,87;EUSD_MAI18
1212159;38,92;EUSD_MAI18
1212174;0,00;EUSD_MAI18
1212178;1968,92;EUSD_MAI18
1212206;33,75;EUSD_MAI18
1212226;5,95;EUSD_MAI18
1212257;5,95;EUSD_MAI18
1212271;136,02;EUSD_MAI18
1212313;5,95;EUSD_MAI18
1212317;149,92;EUSD_MAI18
1212359;31,97;EUSD_MAI18
1212375;123,31;EUSD_MAI18
1212429;27,40;EUSD_MAI18
1212458;0,00;EUSD_MAI18
1212464;0,00;EUSD_MAI18
1212467;0,00;EUSD_MAI18
1212486;0,00;EUSD_MAI18
1212500;43,48;EUSD_MAI18
1212521;30,77;EUSD_MAI18
1212551;24,42;EUSD_MAI18
1212558;63,74;EUSD_MAI18
1212559;17,67;EUSD_MAI18
1212580;0,00;EUSD_MAI18
1212582;62,15;EUSD_MAI18
1212610;5,95;EUSD_MAI18
1212611;38,52;EUSD_MAI18
1212613;5,95;EUSD_MAI18
1212640;32,36;EUSD_MAI18
1212702;127,68;EUSD_MAI18
1212815;18,46;EUSD_MAI18
1212873;5,95;EUSD_MAI18
1212906;5,95;EUSD_MAI18
1212925;42,95;EUSD_MAI18
1212929;5,95;EUSD_MAI18
1212931;41,10;EUSD_MAI18
1212949;36,34;EUSD_MAI18
1212958;41,90;EUSD_MAI18
1212964;5,95;EUSD_MAI18
1213054;38,32;EUSD_MAI18
1213128;5,95;EUSD_MAI18
1213163;0,00;EUSD_MAI18
1213190;46,26;EUSD_MAI18
1213206;44,48;EUSD_MAI18
1213256;5,95;EUSD_MAI18
1213340;0,00;EUSD_MAI18
1213367;9,92;EUSD_MAI18
1213384;0,00;EUSD_MAI18
1213430;15,68;EUSD_MAI18
1213435;0,00;EUSD_MAI18
1213503;19,85;EUSD_MAI18
