Cliente;Vlr_EUSD;Mês_EUSD
1621092;23,08;EUSD_AGO18
1621093;134,38;EUSD_AGO18
1621093;134,38;EUSD_AGO18
1621097;6,18;EUSD_AGO18
1621125;82,85;EUSD_AGO18
1621129;6,18;EUSD_AGO18
1621136;28,03;EUSD_AGO18
1621193;19,78;EUSD_AGO18
1621252;7,21;EUSD_AGO18
1621307;0,00;EUSD_AGO18
1621330;12,98;EUSD_AGO18
1621331;108,61;EUSD_AGO18
1621331;108,61;EUSD_AGO18
1621357;0,00;EUSD_AGO18
1621439;0,00;EUSD_AGO18
1621441;6,18;EUSD_AGO18
1621518;41,22;EUSD_AGO18
1621518;41,22;EUSD_AGO18
1621697;0,00;EUSD_AGO18
1621764;0,00;EUSD_AGO18
1621843;45,96;EUSD_AGO18
1621971;0,00;EUSD_AGO18
1622019;20,81;EUSD_AGO18
1622182;6,18;EUSD_AGO18
1622191;26,38;EUSD_AGO18
1622191;26,38;EUSD_AGO18
1622214;191,88;EUSD_AGO18
1622214;191,88;EUSD_AGO18
1622443;6,18;EUSD_AGO18
1622443;6,18;EUSD_AGO18
1622443;6,18;EUSD_AGO18
1622443;6,18;EUSD_AGO18
1622466;0,00;EUSD_AGO18
1622510;12,36;EUSD_AGO18
1622557;0,00;EUSD_AGO18
1622627;329,77;EUSD_AGO18
1622695;6,18;EUSD_AGO18
1622722;36,48;EUSD_AGO18
1622755;0,00;EUSD_AGO18
1622832;38,54;EUSD_AGO18
1622844;41,84;EUSD_AGO18
1622844;41,84;EUSD_AGO18
1622864;47,40;EUSD_AGO18
1622908;6,18;EUSD_AGO18
1622976;38,74;EUSD_AGO18
1622990;6,18;EUSD_AGO18
1623015;20,61;EUSD_AGO18
1623021;281,34;EUSD_AGO18
1623068;19,58;EUSD_AGO18
1623137;0,00;EUSD_AGO18
1623145;31,94;EUSD_AGO18
1623255;88,62;EUSD_AGO18
1623255;88,62;EUSD_AGO18
1623360;80,58;EUSD_AGO18
1623360;80,58;EUSD_AGO18
1623366;10,30;EUSD_AGO18
1623394;0,00;EUSD_AGO18
1623528;0,00;EUSD_AGO18
1623528;0,00;EUSD_AGO18
1623589;8,24;EUSD_AGO18
1623596;82,44;EUSD_AGO18
1623611;76,26;EUSD_AGO18
1623611;76,26;EUSD_AGO18
1623644;45,34;EUSD_AGO18
1623710;7,83;EUSD_AGO18
1623710;7,83;EUSD_AGO18
1623730;20,61;EUSD_AGO18
1623730;20,61;EUSD_AGO18
1623770;0,00;EUSD_AGO18
1623783;183,64;EUSD_AGO18
1623784;43,69;EUSD_AGO18
1623817;110,06;EUSD_AGO18
1623846;12,36;EUSD_AGO18
1623848;74,40;EUSD_AGO18
1623941;6,18;EUSD_AGO18
1624132;0,00;EUSD_AGO18
1624145;48,84;EUSD_AGO18
1624145;48,84;EUSD_AGO18
1624150;0,00;EUSD_AGO18
1624150;0,00;EUSD_AGO18
1624158;0,00;EUSD_AGO18
1624179;10,30;EUSD_AGO18
1624295;0,00;EUSD_AGO18
1624393;53,38;EUSD_AGO18
1624394;61,00;EUSD_AGO18
1624491;6,18;EUSD_AGO18
1624529;202,40;EUSD_AGO18
1624529;202,40;EUSD_AGO18
1624586;125,31;EUSD_AGO18
1624642;903,17;EUSD_AGO18
1624710;6,18;EUSD_AGO18
1624721;11,74;EUSD_AGO18
1624724;0,00;EUSD_AGO18
1624724;0,00;EUSD_AGO18
1624724;0,00;EUSD_AGO18
1624724;0,00;EUSD_AGO18
1625033;135,62;EUSD_AGO18
1625033;135,62;EUSD_AGO18
1625035;0,00;EUSD_AGO18
1625053;6,18;EUSD_AGO18
1625157;0,00;EUSD_AGO18
1625157;0,00;EUSD_AGO18
1625175;6,18;EUSD_AGO18
1625193;6941,78;EUSD_AGO18
1625193;6941,78;EUSD_AGO18
1625203;58,12;EUSD_AGO18
1625210;72,13;EUSD_AGO18
1625215;0,00;EUSD_AGO18
1625301;7,21;EUSD_AGO18
1625326;0,00;EUSD_AGO18
1625370;20,61;EUSD_AGO18
1625427;55,44;EUSD_AGO18
1625427;55,44;EUSD_AGO18
1625439;8174,45;EUSD_AGO18
1625451;44,10;EUSD_AGO18
1625480;13,60;EUSD_AGO18
1625499;17,51;EUSD_AGO18
1625501;37,30;EUSD_AGO18
1625501;37,30;EUSD_AGO18
1625567;6,18;EUSD_AGO18
1625668;6,18;EUSD_AGO18
1625673;23,29;EUSD_AGO18
1625690;147,30;EUSD_AGO18
1625713;6,18;EUSD_AGO18
1625747;6,18;EUSD_AGO18
1625808;83,68;EUSD_AGO18
1625808;83,68;EUSD_AGO18
1625828;345,85;EUSD_AGO18
1625850;0,00;EUSD_AGO18
1625867;0,00;EUSD_AGO18
1625900;34,00;EUSD_AGO18
1625991;76,87;EUSD_AGO18
1625991;76,87;EUSD_AGO18
1626014;0,00;EUSD_AGO18
1626043;117,68;EUSD_AGO18
1626043;117,68;EUSD_AGO18
1626043;117,68;EUSD_AGO18
1626209;3464,85;EUSD_AGO18
1626209;3464,85;EUSD_AGO18
1626235;0,00;EUSD_AGO18
1626240;0,00;EUSD_AGO18
1626346;23,08;EUSD_AGO18
1626369;141,59;EUSD_AGO18
1626402;0,00;EUSD_AGO18
1626444;39,16;EUSD_AGO18
1626472;9,68;EUSD_AGO18
1626525;147,74;EUSD_AGO18
1626525;147,74;EUSD_AGO18
1626525;147,74;EUSD_AGO18
1626525;147,74;EUSD_AGO18
1626592;20,40;EUSD_AGO18
1626668;20,61;EUSD_AGO18
1626687;6,18;EUSD_AGO18
1626687;6,18;EUSD_AGO18
1626864;7,41;EUSD_AGO18
1626864;7,41;EUSD_AGO18
1626954;0,00;EUSD_AGO18
1627022;29,47;EUSD_AGO18
1627100;8,03;EUSD_AGO18
1627100;8,03;EUSD_AGO18
1627154;125,72;EUSD_AGO18
1627183;69,66;EUSD_AGO18
1627296;49,26;EUSD_AGO18
1627435;243,41;EUSD_AGO18
1627559;32,35;EUSD_AGO18
1627705;169,42;EUSD_AGO18
1627738;10,71;EUSD_AGO18
1627785;6,18;EUSD_AGO18
1627785;6,18;EUSD_AGO18
1627894;6,18;EUSD_AGO18
1628025;20,40;EUSD_AGO18
1628091;0,00;EUSD_AGO18
1628201;10,92;EUSD_AGO18
1628281;44,72;EUSD_AGO18
1628410;239,49;EUSD_AGO18
1628410;239,49;EUSD_AGO18
1628433;13,60;EUSD_AGO18
1628512;0,00;EUSD_AGO18
1628546;43,28;EUSD_AGO18
1628546;43,28;EUSD_AGO18
1628546;43,28;EUSD_AGO18
1628628;73,78;EUSD_AGO18
1628702;25,14;EUSD_AGO18
1628714;6,18;EUSD_AGO18
1628736;4,53;EUSD_AGO18
1628833;101,20;EUSD_AGO18
1628854;127,78;EUSD_AGO18
1628860;6,18;EUSD_AGO18
1628860;6,18;EUSD_AGO18
1628860;6,18;EUSD_AGO18
1629026;30,71;EUSD_AGO18
1629045;18,34;EUSD_AGO18
1629145;35,24;EUSD_AGO18
1629355;6,18;EUSD_AGO18
1629374;31,53;EUSD_AGO18
1629379;13,19;EUSD_AGO18
1629381;0,00;EUSD_AGO18
1629386;8,45;EUSD_AGO18
1629571;52,55;EUSD_AGO18
1629571;52,55;EUSD_AGO18
1629635;63,06;EUSD_AGO18
1629656;6,18;EUSD_AGO18
1629752;0,00;EUSD_AGO18
1629925;40,80;EUSD_AGO18
1629995;0,00;EUSD_AGO18
1630040;15,66;EUSD_AGO18
1630040;15,66;EUSD_AGO18
1630048;21,64;EUSD_AGO18
1630053;0,00;EUSD_AGO18
1630054;6,18;EUSD_AGO18
1630058;11,74;EUSD_AGO18
1630058;11,74;EUSD_AGO18
1630065;14,22;EUSD_AGO18
1630065;14,22;EUSD_AGO18
1630073;20,61;EUSD_AGO18
1630073;20,61;EUSD_AGO18
1630073;20,61;EUSD_AGO18
1630110;18,13;EUSD_AGO18
1630110;18,13;EUSD_AGO18
1630110;18,13;EUSD_AGO18
1630110;18,13;EUSD_AGO18
1630120;21,02;EUSD_AGO18
1630149;48,84;EUSD_AGO18
1630149;48,84;EUSD_AGO18
1630149;48,84;EUSD_AGO18
1630149;48,84;EUSD_AGO18
1630149;48,84;EUSD_AGO18
1630153;77,90;EUSD_AGO18
1630240;19,99;EUSD_AGO18
1630293;28,85;EUSD_AGO18
1630316;20,61;EUSD_AGO18
1630358;33,18;EUSD_AGO18
1630506;11,33;EUSD_AGO18
1630506;11,33;EUSD_AGO18
1630530;17,10;EUSD_AGO18
1630565;9,68;EUSD_AGO18
1630702;6,18;EUSD_AGO18
1630788;85,32;EUSD_AGO18
1630788;85,32;EUSD_AGO18
1630813;54,20;EUSD_AGO18
1630940;5,35;EUSD_AGO18
1630940;5,35;EUSD_AGO18
1630962;0,00;EUSD_AGO18
1630975;333,69;EUSD_AGO18
1630975;333,69;EUSD_AGO18
1631026;0,00;EUSD_AGO18
1631026;0,00;EUSD_AGO18
1631051;6,18;EUSD_AGO18
1631051;6,18;EUSD_AGO18
1631065;41,84;EUSD_AGO18
1631066;0,00;EUSD_AGO18
1631121;6,18;EUSD_AGO18
1631129;74,19;EUSD_AGO18
1631182;82,23;EUSD_AGO18
1631199;6,18;EUSD_AGO18
1631199;6,18;EUSD_AGO18
1631253;1574,68;EUSD_AGO18
1631253;1574,68;EUSD_AGO18
1631253;1574,68;EUSD_AGO18
1631257;0,00;EUSD_AGO18
1631287;138,71;EUSD_AGO18
1631287;138,71;EUSD_AGO18
1631287;138,71;EUSD_AGO18
1631287;138,71;EUSD_AGO18
1631287;138,71;EUSD_AGO18
1631301;15,87;EUSD_AGO18
1631301;15,87;EUSD_AGO18
1631301;15,87;EUSD_AGO18
1631331;45,55;EUSD_AGO18
1631365;44,93;EUSD_AGO18
1631428;29,67;EUSD_AGO18
1631428;29,67;EUSD_AGO18
1631428;29,67;EUSD_AGO18
1631428;29,67;EUSD_AGO18
1631428;29,67;EUSD_AGO18
1631428;29,67;EUSD_AGO18
1631448;29,26;EUSD_AGO18
1631473;22,25;EUSD_AGO18
1631549;0,00;EUSD_AGO18
1631577;0,00;EUSD_AGO18
1631577;0,00;EUSD_AGO18
1631653;0,00;EUSD_AGO18
1631741;72,13;EUSD_AGO18
1631777;10,30;EUSD_AGO18
1631813;21,02;EUSD_AGO18
1631813;21,02;EUSD_AGO18
1631850;0,00;EUSD_AGO18
1631925;68,22;EUSD_AGO18
1631925;68,22;EUSD_AGO18
1631982;88,00;EUSD_AGO18
1631987;0,00;EUSD_AGO18
1632057;224,04;EUSD_AGO18
1632057;224,04;EUSD_AGO18
1632121;0,00;EUSD_AGO18
1632121;0,00;EUSD_AGO18
1632157;34,83;EUSD_AGO18
1632164;6,18;EUSD_AGO18
1632242;6,18;EUSD_AGO18
1632268;20,61;EUSD_AGO18
1632301;20,61;EUSD_AGO18
1632301;20,61;EUSD_AGO18
1632465;11,33;EUSD_AGO18
1632465;11,33;EUSD_AGO18
1632529;20,40;EUSD_AGO18
1632529;20,40;EUSD_AGO18
1632530;6,80;EUSD_AGO18
1632548;6,18;EUSD_AGO18
1632549;46,16;EUSD_AGO18
1632549;46,16;EUSD_AGO18
1632549;46,16;EUSD_AGO18
1632606;20,61;EUSD_AGO18
1632795;15,87;EUSD_AGO18
1632859;183,43;EUSD_AGO18
1632859;183,43;EUSD_AGO18
1633003;40,80;EUSD_AGO18
1633003;40,80;EUSD_AGO18
1633003;40,80;EUSD_AGO18
1633061;1464,43;EUSD_AGO18
1633061;1464,43;EUSD_AGO18
1633070;82,85;EUSD_AGO18
1633070;82,85;EUSD_AGO18
1633144;0,00;EUSD_AGO18
1633159;0,00;EUSD_AGO18
1633180;10,71;EUSD_AGO18
1633180;10,71;EUSD_AGO18
1633187;12,77;EUSD_AGO18
1633187;12,77;EUSD_AGO18
1633220;31,12;EUSD_AGO18
1633220;31,12;EUSD_AGO18
1633250;46,78;EUSD_AGO18
1633261;0,00;EUSD_AGO18
1633261;0,00;EUSD_AGO18
1633262;0,00;EUSD_AGO18
1633262;0,00;EUSD_AGO18
1633263;0,00;EUSD_AGO18
1633263;0,00;EUSD_AGO18
1633288;0,00;EUSD_AGO18
1633388;0,00;EUSD_AGO18
1633446;20,61;EUSD_AGO18
1633446;20,61;EUSD_AGO18
1633475;21,43;EUSD_AGO18
1633480;8,03;EUSD_AGO18
1633537;6,18;EUSD_AGO18
1633588;260,31;EUSD_AGO18
1633667;90,27;EUSD_AGO18
1634016;6,18;EUSD_AGO18
1634023;6,18;EUSD_AGO18
1634072;12,57;EUSD_AGO18
1634072;12,57;EUSD_AGO18
1634072;12,57;EUSD_AGO18
1634072;12,57;EUSD_AGO18
1634072;12,57;EUSD_AGO18
1634072;12,57;EUSD_AGO18
1634072;12,57;EUSD_AGO18
1634072;12,57;EUSD_AGO18
1634072;12,57;EUSD_AGO18
1634072;12,57;EUSD_AGO18
1634072;12,57;EUSD_AGO18
1634100;0,00;EUSD_AGO18
1634241;11,54;EUSD_AGO18
1634320;1828,62;EUSD_AGO18
1634320;1828,62;EUSD_AGO18
1634320;1828,62;EUSD_AGO18
1634358;0,00;EUSD_AGO18
1634440;25,96;EUSD_AGO18
1634554;36,06;EUSD_AGO18
1634554;36,06;EUSD_AGO18
1634597;0,00;EUSD_AGO18
1634669;0,00;EUSD_AGO18
1634669;0,00;EUSD_AGO18
1634677;0,00;EUSD_AGO18
1634677;0,00;EUSD_AGO18
1634696;0,00;EUSD_AGO18
1634711;100,37;EUSD_AGO18
1634711;100,37;EUSD_AGO18
1634728;32,15;EUSD_AGO18
1634799;159,73;EUSD_AGO18
1634870;6,18;EUSD_AGO18
1634938;31,53;EUSD_AGO18
1634954;0,00;EUSD_AGO18
1634991;79,55;EUSD_AGO18
1634992;55,23;EUSD_AGO18
1634992;55,23;EUSD_AGO18
1635046;6,18;EUSD_AGO18
1635112;36,27;EUSD_AGO18
1635112;36,27;EUSD_AGO18
1635112;36,27;EUSD_AGO18
1635130;6,18;EUSD_AGO18
1635146;6,18;EUSD_AGO18
1635195;21,84;EUSD_AGO18
1635234;20,61;EUSD_AGO18
1635257;40,60;EUSD_AGO18
1635280;22,05;EUSD_AGO18
1635280;22,05;EUSD_AGO18
1635312;0,00;EUSD_AGO18
1635315;20,61;EUSD_AGO18
1635320;0,00;EUSD_AGO18
1635325;0,00;EUSD_AGO18
1635381;58,32;EUSD_AGO18
1635381;58,32;EUSD_AGO18
1635414;14,22;EUSD_AGO18
1635443;55,23;EUSD_AGO18
1635443;55,23;EUSD_AGO18
1635507;0,00;EUSD_AGO18
1635507;0,00;EUSD_AGO18
1635507;0,00;EUSD_AGO18
1635597;17,10;EUSD_AGO18
1635597;17,10;EUSD_AGO18
1635641;27,00;EUSD_AGO18
1635641;27,00;EUSD_AGO18
1635778;57,29;EUSD_AGO18
1635778;57,29;EUSD_AGO18
1635778;57,29;EUSD_AGO18
1635833;6,18;EUSD_AGO18
1635836;58,74;EUSD_AGO18
1635857;105,11;EUSD_AGO18
1635883;113,77;EUSD_AGO18
1635938;0,00;EUSD_AGO18
1635939;0,00;EUSD_AGO18
1635942;0,00;EUSD_AGO18
1635944;0,00;EUSD_AGO18
1635981;111,29;EUSD_AGO18
1636001;17,10;EUSD_AGO18
1636009;122,63;EUSD_AGO18
1636127;0,00;EUSD_AGO18
1636128;0,00;EUSD_AGO18
1636194;50,29;EUSD_AGO18
1636194;50,29;EUSD_AGO18
1636271;0,00;EUSD_AGO18
1636271;0,00;EUSD_AGO18
1636272;0,00;EUSD_AGO18
1636272;0,00;EUSD_AGO18
1636316;22,05;EUSD_AGO18
1636389;7,83;EUSD_AGO18
1636396;0,00;EUSD_AGO18
1636396;0,00;EUSD_AGO18
1636396;0,00;EUSD_AGO18
1636396;0,00;EUSD_AGO18
1636396;0,00;EUSD_AGO18
1636396;0,00;EUSD_AGO18
1636465;0,00;EUSD_AGO18
1636465;0,00;EUSD_AGO18
1636473;0,00;EUSD_AGO18
1636504;6,18;EUSD_AGO18
1636504;6,18;EUSD_AGO18
1636557;236,33;EUSD_AGO18
1636642;0,00;EUSD_AGO18
1636656;6,18;EUSD_AGO18
1636679;6,18;EUSD_AGO18
1636779;0,00;EUSD_AGO18
1636825;6,18;EUSD_AGO18
1636836;133,55;EUSD_AGO18
1636887;98,72;EUSD_AGO18
1636887;98,72;EUSD_AGO18
1637138;6,18;EUSD_AGO18
1637139;6,18;EUSD_AGO18
1637156;20,61;EUSD_AGO18
1637202;65,33;EUSD_AGO18
1637205;10,30;EUSD_AGO18
1637260;0,00;EUSD_AGO18
1637260;0,00;EUSD_AGO18
1637359;14,22;EUSD_AGO18
1637359;14,22;EUSD_AGO18
1637455;6,18;EUSD_AGO18
1637456;87,18;EUSD_AGO18
1637470;0,00;EUSD_AGO18
1637531;38,95;EUSD_AGO18
1637531;38,95;EUSD_AGO18
1637634;28,44;EUSD_AGO18
1637738;32,15;EUSD_AGO18
1637738;32,15;EUSD_AGO18
1637738;32,15;EUSD_AGO18
1637739;6,18;EUSD_AGO18
1637740;14,22;EUSD_AGO18
1637741;29,47;EUSD_AGO18
1637793;64,30;EUSD_AGO18
1637840;39,98;EUSD_AGO18
1637905;19,99;EUSD_AGO18
1638039;0,00;EUSD_AGO18
1638040;26,79;EUSD_AGO18
1638040;26,79;EUSD_AGO18
1638148;81,20;EUSD_AGO18
1638404;0,00;EUSD_AGO18
1638449;44,93;EUSD_AGO18
1638614;0,00;EUSD_AGO18
1638660;41,01;EUSD_AGO18
1638660;41,01;EUSD_AGO18
1638669;0,00;EUSD_AGO18
1638706;6,18;EUSD_AGO18
1638827;117,89;EUSD_AGO18
1638827;117,89;EUSD_AGO18
1638959;46,16;EUSD_AGO18
1639051;6,18;EUSD_AGO18
1639051;6,18;EUSD_AGO18
1639166;11,54;EUSD_AGO18
1639200;48,22;EUSD_AGO18
1639239;22,87;EUSD_AGO18
1639239;22,87;EUSD_AGO18
1639275;50,08;EUSD_AGO18
1639275;50,08;EUSD_AGO18
1639275;50,08;EUSD_AGO18
1639275;50,08;EUSD_AGO18
1639275;50,08;EUSD_AGO18
1639275;50,08;EUSD_AGO18
1639275;50,08;EUSD_AGO18
1639275;50,08;EUSD_AGO18
1639275;50,08;EUSD_AGO18
1639275;50,08;EUSD_AGO18
1639276;45,75;EUSD_AGO18
1639276;45,75;EUSD_AGO18
1639276;45,75;EUSD_AGO18
1639276;45,75;EUSD_AGO18
1639298;0,00;EUSD_AGO18
1639346;28,03;EUSD_AGO18
1639346;28,03;EUSD_AGO18
1639351;81,20;EUSD_AGO18
1639358;28,44;EUSD_AGO18
1639358;28,44;EUSD_AGO18
1639514;28,85;EUSD_AGO18
1639514;28,85;EUSD_AGO18
1639514;28,85;EUSD_AGO18
1639535;119,95;EUSD_AGO18
1639635;31,53;EUSD_AGO18
1639635;31,53;EUSD_AGO18
1639649;9,27;EUSD_AGO18
1639712;769,61;EUSD_AGO18
1639875;42,66;EUSD_AGO18
1639950;20,61;EUSD_AGO18
1639960;0,00;EUSD_AGO18
1639982;55,03;EUSD_AGO18
1639982;55,03;EUSD_AGO18
1639982;55,03;EUSD_AGO18
1639982;55,03;EUSD_AGO18
1639982;55,03;EUSD_AGO18
1639982;55,03;EUSD_AGO18
1640081;0,00;EUSD_AGO18
1640139;115,42;EUSD_AGO18
1640300;20,61;EUSD_AGO18
1640311;16,28;EUSD_AGO18
1640354;35,45;EUSD_AGO18
1640354;35,45;EUSD_AGO18
1640382;32,97;EUSD_AGO18
1640407;0,00;EUSD_AGO18
1640426;0,00;EUSD_AGO18
1640433;204,25;EUSD_AGO18
1640494;6,18;EUSD_AGO18
1640522;0,00;EUSD_AGO18
1640522;0,00;EUSD_AGO18
1640522;0,00;EUSD_AGO18
1640522;0,00;EUSD_AGO18
1640522;0,00;EUSD_AGO18
1640522;0,00;EUSD_AGO18
1640522;0,00;EUSD_AGO18
1640547;73,99;EUSD_AGO18
1640547;73,99;EUSD_AGO18
1640625;40,39;EUSD_AGO18
1640663;26,17;EUSD_AGO18
1640663;26,17;EUSD_AGO18
1640663;26,17;EUSD_AGO18
1640677;47,81;EUSD_AGO18
1640677;47,81;EUSD_AGO18
1640685;19,37;EUSD_AGO18
1640786;6,38;EUSD_AGO18
1640844;18,13;EUSD_AGO18
1640844;18,13;EUSD_AGO18
1640872;21,02;EUSD_AGO18
1640872;21,02;EUSD_AGO18
1640921;6,18;EUSD_AGO18
1640985;36,06;EUSD_AGO18
1640985;36,06;EUSD_AGO18
1640985;36,06;EUSD_AGO18
1640985;36,06;EUSD_AGO18
1641045;0,00;EUSD_AGO18
1641048;19,58;EUSD_AGO18
1641172;153,55;EUSD_AGO18
1641209;20,61;EUSD_AGO18
1641209;20,61;EUSD_AGO18
1641240;21,64;EUSD_AGO18
1641240;21,64;EUSD_AGO18
1641264;6,18;EUSD_AGO18
1641342;23,70;EUSD_AGO18
1641407;20,81;EUSD_AGO18
1641407;20,81;EUSD_AGO18
1641504;6,18;EUSD_AGO18
1641504;6,18;EUSD_AGO18
1641522;33,18;EUSD_AGO18
1641524;6,18;EUSD_AGO18
1641568;9,68;EUSD_AGO18
1641575;278,04;EUSD_AGO18
1641575;278,04;EUSD_AGO18
1641575;278,04;EUSD_AGO18
1641623;23,08;EUSD_AGO18
1641659;70,90;EUSD_AGO18
1641678;31,12;EUSD_AGO18
1641687;25,35;EUSD_AGO18
1641726;23,29;EUSD_AGO18
1641726;23,29;EUSD_AGO18
1641729;0,00;EUSD_AGO18
1641770;6,18;EUSD_AGO18
1641800;70,28;EUSD_AGO18
1641830;11,12;EUSD_AGO18
1641877;18,54;EUSD_AGO18
1641877;18,54;EUSD_AGO18
1641877;18,54;EUSD_AGO18
1641877;18,54;EUSD_AGO18
1641877;18,54;EUSD_AGO18
1641877;18,54;EUSD_AGO18
1641877;18,54;EUSD_AGO18
1641929;228,98;EUSD_AGO18
1641973;37,51;EUSD_AGO18
1641973;37,51;EUSD_AGO18
1641973;37,51;EUSD_AGO18
1641985;20,61;EUSD_AGO18
1641985;20,61;EUSD_AGO18
1641997;0,00;EUSD_AGO18
1641997;0,00;EUSD_AGO18
1642071;33,38;EUSD_AGO18
1642095;0,00;EUSD_AGO18
1642132;6,18;EUSD_AGO18
1642208;631,04;EUSD_AGO18
1642285;102,23;EUSD_AGO18
1642349;63,89;EUSD_AGO18
1642349;63,89;EUSD_AGO18
1642469;65,33;EUSD_AGO18
1642495;20,19;EUSD_AGO18
1642561;23,49;EUSD_AGO18
1642566;103,05;EUSD_AGO18
1642566;103,05;EUSD_AGO18
1642566;103,05;EUSD_AGO18
1642566;103,05;EUSD_AGO18
1642566;103,05;EUSD_AGO18
1642600;6,18;EUSD_AGO18
1642600;6,18;EUSD_AGO18
1642817;766,72;EUSD_AGO18
1642824;0,00;EUSD_AGO18
1642824;0,00;EUSD_AGO18
1642824;0,00;EUSD_AGO18
1642838;26,17;EUSD_AGO18
1642868;63,48;EUSD_AGO18
1642868;63,48;EUSD_AGO18
1642868;63,48;EUSD_AGO18
1642868;63,48;EUSD_AGO18
1642888;10,92;EUSD_AGO18
1642888;10,92;EUSD_AGO18
1642896;70,07;EUSD_AGO18
1642900;6,18;EUSD_AGO18
1642914;34,21;EUSD_AGO18
1642960;6,18;EUSD_AGO18
1642976;15,45;EUSD_AGO18
1643005;20,61;EUSD_AGO18
1643005;20,61;EUSD_AGO18
1643103;38,95;EUSD_AGO18
1643112;34,42;EUSD_AGO18
1643278;10,09;EUSD_AGO18
1643500;6,18;EUSD_AGO18
1643517;792,28;EUSD_AGO18
1643520;36,89;EUSD_AGO18
1643585;47,40;EUSD_AGO18
1643656;7,41;EUSD_AGO18
1643779;11,95;EUSD_AGO18
1643796;26,17;EUSD_AGO18
1643796;26,17;EUSD_AGO18
1643895;42,25;EUSD_AGO18
1643949;6,18;EUSD_AGO18
1643949;6,18;EUSD_AGO18
1643960;0,00;EUSD_AGO18
1643960;0,00;EUSD_AGO18
1643962;0,00;EUSD_AGO18
1643962;0,00;EUSD_AGO18
1643963;0,00;EUSD_AGO18
1643963;0,00;EUSD_AGO18
1643967;89,45;EUSD_AGO18
1644069;33,38;EUSD_AGO18
1644166;6,18;EUSD_AGO18
1644221;47,81;EUSD_AGO18
1644221;47,81;EUSD_AGO18
1644301;0,00;EUSD_AGO18
1644316;0,00;EUSD_AGO18
1644414;86,77;EUSD_AGO18
1644414;86,77;EUSD_AGO18
1644515;0,00;EUSD_AGO18
1644598;0,00;EUSD_AGO18
1644602;181,37;EUSD_AGO18
1644634;49,67;EUSD_AGO18
1644634;49,67;EUSD_AGO18
1644646;83,06;EUSD_AGO18
1644646;83,06;EUSD_AGO18
1644648;10,71;EUSD_AGO18
1644648;10,71;EUSD_AGO18
1644701;0,00;EUSD_AGO18
1644767;98,31;EUSD_AGO18
1644829;42,25;EUSD_AGO18
1644857;22,67;EUSD_AGO18
1644960;6,18;EUSD_AGO18
1644998;7,21;EUSD_AGO18
1644999;20,61;EUSD_AGO18
1645019;0,00;EUSD_AGO18
1645269;0,00;EUSD_AGO18
1645361;0,00;EUSD_AGO18
1645456;28,85;EUSD_AGO18
1645456;28,85;EUSD_AGO18
1645488;58,32;EUSD_AGO18
1645488;58,32;EUSD_AGO18
1645524;38,95;EUSD_AGO18
1645524;38,95;EUSD_AGO18
1645524;38,95;EUSD_AGO18
1645540;23,49;EUSD_AGO18
1645553;6,18;EUSD_AGO18
1645562;92,33;EUSD_AGO18
1645562;92,33;EUSD_AGO18
1645618;66,16;EUSD_AGO18
1645618;66,16;EUSD_AGO18
1645731;27,82;EUSD_AGO18
1645771;13,19;EUSD_AGO18
1645818;18,75;EUSD_AGO18
1645820;24,32;EUSD_AGO18
1645844;15,66;EUSD_AGO18
1645873;166,33;EUSD_AGO18
1645873;166,33;EUSD_AGO18
1645873;166,33;EUSD_AGO18
1645873;166,33;EUSD_AGO18
1645873;166,33;EUSD_AGO18
1645873;166,33;EUSD_AGO18
1645976;16,48;EUSD_AGO18
1645986;362,75;EUSD_AGO18
1645986;362,75;EUSD_AGO18
1645986;362,75;EUSD_AGO18
1646015;6,18;EUSD_AGO18
1646018;10,09;EUSD_AGO18
1646025;14,01;EUSD_AGO18
1646106;46,16;EUSD_AGO18
1646106;46,16;EUSD_AGO18
1646118;385,42;EUSD_AGO18
1646118;385,42;EUSD_AGO18
1646150;27,82;EUSD_AGO18
1646180;106,55;EUSD_AGO18
1646180;106,55;EUSD_AGO18
1646180;106,55;EUSD_AGO18
1646180;106,55;EUSD_AGO18
1646180;106,55;EUSD_AGO18
1646180;106,55;EUSD_AGO18
1646360;6,18;EUSD_AGO18
1646360;6,18;EUSD_AGO18
1646461;0,00;EUSD_AGO18
1646486;6,18;EUSD_AGO18
1646486;6,18;EUSD_AGO18
1646486;6,18;EUSD_AGO18
1646486;6,18;EUSD_AGO18
1646486;6,18;EUSD_AGO18
1646486;6,18;EUSD_AGO18
1646486;6,18;EUSD_AGO18
1646487;694,59;EUSD_AGO18
1646521;6,18;EUSD_AGO18
1646521;6,18;EUSD_AGO18
1646530;6,18;EUSD_AGO18
1646640;213,52;EUSD_AGO18
1646663;25,55;EUSD_AGO18
1646766;20,81;EUSD_AGO18
1646780;0,00;EUSD_AGO18
1646787;27,41;EUSD_AGO18
1646787;27,41;EUSD_AGO18
1646834;29,26;EUSD_AGO18
1646851;3880,98;EUSD_AGO18
1646911;0,00;EUSD_AGO18
1646921;49,05;EUSD_AGO18
1646948;154,17;EUSD_AGO18
1647040;0,00;EUSD_AGO18
1647049;0,00;EUSD_AGO18
1647088;6,18;EUSD_AGO18
1647090;24,11;EUSD_AGO18
1647090;24,11;EUSD_AGO18
1647125;59,35;EUSD_AGO18
1647125;59,35;EUSD_AGO18
1647125;59,35;EUSD_AGO18
1647132;0,00;EUSD_AGO18
