Cliente;Vlr_EUSD;Mes_eusd;AnoEUSD;
14021;52.76;AGO_18;2018;
14021;52.76;AGO_18;2018;
14094;39.98;AGO_18;2018;
14135;58.53;AGO_18;2018;
14182;26.58;AGO_18;2018;
14208;24.73;AGO_18;2018;
14208;24.73;AGO_18;2018;
14221;23.90;AGO_18;2018;
14252;35.03;AGO_18;2018;
14424;58.12;AGO_18;2018;
14426;20.61;AGO_18;2018;
14502;121.60;AGO_18;2018;
14750;1120.20;AGO_18;2018;
14750;1120.20;AGO_18;2018;
14876;20.61;AGO_18;2018;
14876;20.61;AGO_18;2018;
15064;10.30;AGO_18;2018;
15856;6.18;AGO_18;2018;
15867;26.58;AGO_18;2018;
15867;26.58;AGO_18;2018;
15867;26.58;AGO_18;2018;
15925;100.99;AGO_18;2018;
16127;61.62;AGO_18;2018;
16127;61.62;AGO_18;2018;
16427;12.16;AGO_18;2018;
16472;16.48;AGO_18;2018;
16953;0.00;AGO_18;2018;
16954;0.00;AGO_18;2018;
16955;0.00;AGO_18;2018;
16956;0.00;AGO_18;2018;
16957;8.24;AGO_18;2018;
16959;0.00;AGO_18;2018;
16960;6.18;AGO_18;2018;
16961;6.18;AGO_18;2018;
16962;0.00;AGO_18;2018;
16964;0.00;AGO_18;2018;
16965;0.00;AGO_18;2018;
16966;0.00;AGO_18;2018;
16967;20.61;AGO_18;2018;
16968;6.18;AGO_18;2018;
16971;0.00;AGO_18;2018;
16972;0.00;AGO_18;2018;
16973;0.00;AGO_18;2018;
16974;6.18;AGO_18;2018;
16978;6.18;AGO_18;2018;
16980;0.00;AGO_18;2018;
16981;20.61;AGO_18;2018;
16982;6.18;AGO_18;2018;
16984;0.00;AGO_18;2018;
17039;51.73;AGO_18;2018;
17195;78.73;AGO_18;2018;
17204;1174.82;AGO_18;2018;
18062;20.61;AGO_18;2018;
18581;55.85;AGO_18;2018;
18581;55.85;AGO_18;2018;
18846;1470.18;AGO_18;2018;
18880;26.58;AGO_18;2018;
19400;1681.85;AGO_18;2018;
19528;6.18;AGO_18;2018;
19535;6.18;AGO_18;2018;
19542;6.18;AGO_18;2018;
19549;6.18;AGO_18;2018;
19556;23.08;AGO_18;2018;
19737;14.22;AGO_18;2018;
19848;27.41;AGO_18;2018;
19848;27.41;AGO_18;2018;
19848;27.41;AGO_18;2018;
19848;27.41;AGO_18;2018;
19848;27.41;AGO_18;2018;
19848;27.41;AGO_18;2018;
20052;28.85;AGO_18;2018;
20149;38.13;AGO_18;2018;
20946;0.00;AGO_18;2018;
20956;20.61;AGO_18;2018;
21338;64.30;AGO_18;2018;
21437;100.16;AGO_18;2018;
21437;100.16;AGO_18;2018;
21459;32.97;AGO_18;2018;
21469;36.89;AGO_18;2018;
21528;53.79;AGO_18;2018;
21582;126.13;AGO_18;2018;
21592;46.37;AGO_18;2018;
21686;99.13;AGO_18;2018;
21699;121.19;AGO_18;2018;
21699;121.19;AGO_18;2018;
21764;61.00;AGO_18;2018;
21824;55.64;AGO_18;2018;
21824;55.64;AGO_18;2018;
21839;91.71;AGO_18;2018;
21841;24.32;AGO_18;2018;
21884;1042.29;AGO_18;2018;
21958;59.77;AGO_18;2018;
22008;51.52;AGO_18;2018;
22008;51.52;AGO_18;2018;
22008;51.52;AGO_18;2018;
22008;51.52;AGO_18;2018;
22008;51.52;AGO_18;2018;
22008;51.52;AGO_18;2018;
22097;6.18;AGO_18;2018;
22165;10.71;AGO_18;2018;
22249;71.93;AGO_18;2018;
22265;52.55;AGO_18;2018;
22289;16.90;AGO_18;2018;
22305;36.68;AGO_18;2018;
22318;13.60;AGO_18;2018;
22445;97.49;AGO_18;2018;
22509;0.00;AGO_18;2018;
22509;0.00;AGO_18;2018;
22524;38.13;AGO_18;2018;
22524;38.13;AGO_18;2018;
22564;44.93;AGO_18;2018;
22571;81.82;AGO_18;2018;
22571;81.82;AGO_18;2018;
22675;6.18;AGO_18;2018;
22709;6.18;AGO_18;2018;
22709;6.18;AGO_18;2018;
22811;0.00;AGO_18;2018;
22811;0.00;AGO_18;2018;
22818;20.61;AGO_18;2018;
22818;20.61;AGO_18;2018;
22825;20.61;AGO_18;2018;
22854;41.01;AGO_18;2018;
22992;74.81;AGO_18;2018;
22992;74.81;AGO_18;2018;
23165;121.39;AGO_18;2018;
23165;121.39;AGO_18;2018;
23265;239.08;AGO_18;2018;
23265;239.08;AGO_18;2018;
23335;656.66;AGO_18;2018;
23336;1723.07;AGO_18;2018;
23370;22.46;AGO_18;2018;
23460;72.13;AGO_18;2018;
23483;43.48;AGO_18;2018;
23505;65.54;AGO_18;2018;
23505;65.54;AGO_18;2018;
23535;75.02;AGO_18;2018;
23564;57.71;AGO_18;2018;
23590;53.38;AGO_18;2018;
23601;43.07;AGO_18;2018;
23601;43.07;AGO_18;2018;
23661;37.09;AGO_18;2018;
23776;64.30;AGO_18;2018;
23788;20.61;AGO_18;2018;
23808;94.81;AGO_18;2018;
23808;94.81;AGO_18;2018;
23896;1708.85;AGO_18;2018;
23949;87.39;AGO_18;2018;
24103;20.61;AGO_18;2018;
24105;20.61;AGO_18;2018;
24105;20.61;AGO_18;2018;
24106;20.61;AGO_18;2018;
24107;20.61;AGO_18;2018;
24114;20.61;AGO_18;2018;
24115;20.61;AGO_18;2018;
24118;20.61;AGO_18;2018;
24119;20.61;AGO_18;2018;
24126;20.61;AGO_18;2018;
24128;20.61;AGO_18;2018;
24131;20.61;AGO_18;2018;
24132;48.84;AGO_18;2018;
24132;48.84;AGO_18;2018;
24134;92.74;AGO_18;2018;
24154;23.49;AGO_18;2018;
24154;23.49;AGO_18;2018;
24261;10.30;AGO_18;2018;
24268;469.93;AGO_18;2018;
24298;62.65;AGO_18;2018;
24298;62.65;AGO_18;2018;
24311;64.30;AGO_18;2018;
24377;115.42;AGO_18;2018;
24383;189.00;AGO_18;2018;
24386;6.18;AGO_18;2018;
24474;88.83;AGO_18;2018;
24474;88.83;AGO_18;2018;
24496;24.73;AGO_18;2018;
24514;50.90;AGO_18;2018;
24514;50.90;AGO_18;2018;
24530;39.57;AGO_18;2018;
24531;24.52;AGO_18;2018;
24532;24.93;AGO_18;2018;
24537;52.14;AGO_18;2018;
24537;52.14;AGO_18;2018;
24538;70.07;AGO_18;2018;
24558;38.54;AGO_18;2018;
24558;38.54;AGO_18;2018;
24575;311.63;AGO_18;2018;
24575;311.63;AGO_18;2018;
24579;34.83;AGO_18;2018;
24579;34.83;AGO_18;2018;
24605;36.48;AGO_18;2018;
24687;97.49;AGO_18;2018;
24754;102.23;AGO_18;2018;
24754;102.23;AGO_18;2018;
24754;102.23;AGO_18;2018;
24754;102.23;AGO_18;2018;
24754;102.23;AGO_18;2018;
24754;102.23;AGO_18;2018;
24830;315.96;AGO_18;2018;
24830;315.96;AGO_18;2018;
24835;93.78;AGO_18;2018;
24840;20.61;AGO_18;2018;
24975;44.51;AGO_18;2018;
25229;43.28;AGO_18;2018;
25229;43.28;AGO_18;2018;
25240;232.69;AGO_18;2018;
25243;10.92;AGO_18;2018;
25244;150.46;AGO_18;2018;
25244;150.46;AGO_18;2018;
25244;150.46;AGO_18;2018;
25244;150.46;AGO_18;2018;
25244;150.46;AGO_18;2018;
25244;150.46;AGO_18;2018;
25378;37.51;AGO_18;2018;
25378;37.51;AGO_18;2018;
25460;323.59;AGO_18;2018;
25590;39.36;AGO_18;2018;
25609;23.08;AGO_18;2018;
25833;6.18;AGO_18;2018;
25879;1174.82;AGO_18;2018;
25879;1174.82;AGO_18;2018;
25880;2014.31;AGO_18;2018;
25881;70.28;AGO_18;2018;
25896;20.61;AGO_18;2018;
25924;20.61;AGO_18;2018;
25983;17.31;AGO_18;2018;
25992;63.89;AGO_18;2018;
26037;44.10;AGO_18;2018;
26037;44.10;AGO_18;2018;
26058;82.03;AGO_18;2018;
26058;82.03;AGO_18;2018;
26168;109.65;AGO_18;2018;
26168;109.65;AGO_18;2018;
26178;115.00;AGO_18;2018;
26191;20.61;AGO_18;2018;
26247;20.61;AGO_18;2018;
